title,rating,reviews,type,address,phone,website,latitude,longitude,dine_in,drive_through,no_contact_delivery,city
Chicken Now,3.7,22,restaurants,Dammam Corniche,,,26.4548177,50.12102669999999,,,,Dammam
Asl Al-Kushari,4.1,18,restaurants,Dammam Corniche,,,26.436514,50.101075,,,,Dammam
The Cheesecake Factory,4.4,358,restaurants,Al Bayoniya Area,,,26.2823375,50.21998439999999,,,,Khobar
Boba T,4.1,19,restaurants,Al Bayoniya Area,,,26.280323,50.2137889,,,,Khobar
Cafe Bateel,4.5,187,restaurants,Al Bayoniya Area,,,26.28274279999999,50.22224079999999,,,,Khobar
Jollibee,4.6,437,restaurants,Al Bayoniya Area,,,26.2804271,50.21497400000001,,,,Khobar
Chowking,4.5,266,restaurants,Al Bayoniya Area,,,26.280211,50.214948,,,,Khobar
AL -SUBOH AUTOMATIC CO FOR BREAD,4.6,7,restaurants,Al Bayoniya Area,,,26.273933,50.211323,,,,Khobar
Al Kanafany Original,4.4,102,restaurants,East Dammam Al Adamah,,,26.44043832732675,50.12457320555725,,,,Dammam
Restaurant shahad,0.0,0,restaurants,East Dammam Al Adamah,,,26.44037680950251,50.12459380793457,,,,Dammam
Sanabel Al Sham pastries,4.7,671,restaurants,East Dammam Al Adamah,,,26.4401446,50.12450209999999,,,,Dammam
Themar Al Maeda,4.2,20,restaurants,East Dammam Al Adamah,,,26.4402802,50.1247427,,,,Dammam
DIET PLAN,4.7,253,restaurants,East Dammam Al Adamah,,,26.440281,50.124761,,,,Dammam
Al Quds,4.2,20,restaurants,East Dammam Al Adamah,,,26.440132,50.124574,,,,Dammam
Bab Damascus pastries,4.5,319,restaurants,East Dammam Al Adamah,,,26.44013680437687,50.1250145883606,,,,Dammam
Hab HAb,4.6,14,restaurants,East Dammam Al Adamah,,,26.44000570661182,50.1251707785736,,,,Dammam
Dragon Power,4.8,5,restaurants,East Dammam Al Adamah,,,26.439976,50.125262,,,,Dammam
Chatelet,5.0,1,restaurants,King Fahd Park Dammam,,,26.4357753,50.12644100000001,,,,Dammam
Better,1.0,1,restaurants,King Fahd Park Dammam,,,26.4357753,50.12644100000001,,,,Dammam
ADAM COFFEE,3.6,12,restaurants,King Fahd Park Dammam,,,26.37052611323818,50.05765182432862,,,,Dammam
Boromana,4.5,203,restaurants,King Fahd Park Dammam,,,26.447456,50.117961,,,,Dammam
Dough & Fire,4.4,47,restaurants,King Fahd Park Dammam,,,26.41585,50.024025,,,,Dammam
Nana Toot,4.4,9,restaurants,King Fahd Park Dammam,,,26.4242498,50.02489619999999,,,,Dammam
Rockpan Distance,3.2,8,restaurants,King Fahd Park Dammam,,,26.415231,50.023866,,,,Dammam
Frjan Al Awal,4.4,23,restaurants,King Fahd Park Dammam,,,26.462122,50.064431,,,,Dammam
Cake and Tart,4.4,100,restaurants,King Fahd Park Dammam,,,26.4403201,50.1243264,,,,Dammam
Mashweyat Hartnah,3.6,77,restaurants,King Fahd Park Dammam,,,26.4399917,50.1246658,,,,Dammam
Saeat Alkinafa,4.3,75,restaurants,King Fahd Park Dammam,,,26.36711193954259,50.06835436137695,,,,Dammam
Special mamoul,5.0,7,restaurants,Dhahran Expo Area,,,26.30206459999999,50.18109430000001,,,,Dhahran
Fuwal Alyaman Capital,4.1,308,restaurants,Dhahran Expo Area,,,26.30255665731157,50.18105771653288,,,,Dhahran
Kunafa kareema,4.6,92,restaurants,Dhahran Expo Area,,,26.30230570352424,50.18122825581969,,,,Dhahran
Yoo pasta,4.3,322,restaurants,Dhahran Expo Area,,,26.302626,50.1811491,,,,Dhahran
SI Pizza,4.5,80,restaurants,Dhahran Expo Area,,,26.302626,50.1811491,,,,Dhahran
Foil Burger,4.4,326,restaurants,Dhahran Expo Area,,,26.302626,50.1811491,,,,Dhahran
Sultan Delight Burger,4.2,893,restaurants,Dhahran Expo Area,,,26.302626,50.1811491,,,,Dhahran
Harry's Pizza,4.4,83,restaurants,Dhahran Expo Area,,,26.3027394,50.1812562,,,,Dhahran
Mandi King Restaurant,4.4,178,restaurants,Dhahran Expo Area,,,26.28124209104767,50.18195672209016,,,,Dhahran
Clean Protein,4.6,117,restaurants,Dhahran Expo Area,,,26.308125,50.177264,,,,Dhahran
Treats by independent,1.0,1,restaurants,Dhahran Expo Area,,,26.3072878,50.1782967,,,,Dhahran
ROKN WARDA RESTAURANT,4.4,127,restaurants,Dhahran Expo Area,,,26.2922438,50.18512279999999,,,,Dhahran
Alaker Sweets,4.5,308,restaurants,Prince Mohammed Bin Fahd University,,,26.4417523,50.1214873,,,,Khobar
Auntie Annes,4.3,57,restaurants,Prince Mohammed Bin Fahd University,,,26.4032961,50.0999589,,,,Khobar
Density,4.9,26,restaurants,Prince Mohammed Bin Fahd University,,,26.328662,50.180285,,,,Khobar
Lapat Bakery,4.5,124,restaurants,Prince Mohammed Bin Fahd University,,,26.328575,50.180619,,,,Khobar
Queen of India,4.9,40,restaurants,Prince Mohammed Bin Fahd University,,,26.328508,50.179845,,,,Khobar
Thermo Steakhouse,4.2,24,restaurants,Prince Mohammed Bin Fahd University,,,26.328144,50.179846,,,,Khobar
Flamin,4.1,18,restaurants,Prince Mohammed Bin Fahd University,,,26.3281457,50.1799215,,,,Khobar
Licuadora,4.1,132,restaurants,Prince Mohammed Bin Fahd University,,,26.3280141,50.16767970000001,,,,Khobar
AL SHABOUT,4.6,32,restaurants,Prince Mohammed Bin Fahd University,,,26.4418513,50.1201872,,,,Khobar
sandwich 2,4.6,53,restaurants,Prince Mohammed Bin Fahd University,,,26.32731249608953,50.16747277976226,,,,Khobar
LA vie dore,4.4,33,restaurants,Prince Mohammed Bin Fahd University,,,26.4006841,50.0981105,,,,Khobar
Cady Sweets,3.9,57,restaurants,Dhahran Expo Area,,,26.323518,50.164937,,,,Dhahran
Saeat Alkinafa,4.6,20,restaurants,Dhahran Expo Area,,,26.3237492,50.16364309999999,,,,Dhahran
Sahab Al Omda Restaurant,4.3,37,restaurants,Dhahran Expo Area,,,26.2790864,50.1921494,,,,Dhahran
Andal,3.9,16,restaurants,Dhahran Expo Area,,,26.2970636265937,50.19436407055226,,,,Dhahran
Cool & Sweet,4.9,34,restaurants,Dhahran Expo Area,,,26.293752,50.194843,,,,Dhahran
Over Jar,4.6,115,restaurants,Dhahran Expo Area,,,26.2922536,50.1949316,,,,Dhahran
jury,5.0,3,restaurants,Dhahran Expo Area,,,26.2923943,50.19495449999999,,,,Dhahran
PARTY BOX,4.3,29,restaurants,Dhahran Expo Area,,,26.2923194,50.1950514,,,,Dhahran
Karak Zaman,4.2,32,restaurants,Al Khobar Promenade,,,26.43922,50.126798,,,,Khobar
LARK,5.0,1,restaurants,Al Khobar Promenade,,,26.43835784482789,50.11531709496214,,,,Khobar
QADOOA BOXES,5.0,1,restaurants,Al Khobar Promenade,,,26.43834209785632,50.11516171904905,,,,Khobar
ROOH,4.9,9,restaurants,Al Khobar Promenade,,,26.4383445,50.11510439999999,,,,Khobar
Lencos,4.5,10,restaurants,Al Khobar Promenade,,,26.4383445,50.11510439999999,,,,Khobar
Stella,0.0,0,restaurants,Al Khobar Promenade,,,26.43834649999999,50.1151084,,,,Khobar
Flick,4.8,103,restaurants,Al Khobar Promenade,,,26.43834649999999,50.1151084,,,,Khobar
Morpho,0.0,0,restaurants,Al Khobar Promenade,,,26.438351,50.1151127,,,,Khobar
Maison de chocolate,5.0,1,restaurants,Al Khobar Promenade,,,26.438351,50.1151127,,,,Khobar
MARVELLO,4.0,2,restaurants,Al Khobar Promenade,,,26.438351,50.1151127,,,,Khobar
Damascus Flower Grills,4.1,32,restaurants,Al Khobar Promenade,,,26.296707,50.218189,,,,Khobar
Lilou Artisan Patisserie,4.6,401,restaurants,Al Khobar Promenade,,,26.3023756,50.2218238,,,,Khobar
Ilonggos,4.2,157,restaurants,Al Khobar Gate,,,26.282483,50.216495,,,,Khobar
Al Baik,4.1,2112,restaurants,Al Khobar Gate,,,26.3088856,50.1738967,,,,Khobar
Classic Restaurant,3.9,55,restaurants,Al Khobar Gate,,,26.28246736058137,50.2122109,,,,Khobar
Labieh,4.4,16,restaurants,Al Khobar Gate,,,26.2822874,50.2122864,,,,Khobar
Ray’s Pizza,4.0,134,restaurants,Al Khobar Gate,,,26.3024774,50.176705,,,,Khobar
Thai House,4.7,155,restaurants,Al Khobar Gate,,,26.282002,50.215769,,,,Khobar
the brunch room,4.2,9,restaurants,Al Khobar Gate,,,26.3025047,50.17628380000001,,,,Khobar
POSHAK,4.3,371,restaurants,Prince Mohammed Bin Fahd University,,,26.3600028,50.1893544,,,,Khobar
Sabbosa,0.0,0,restaurants,Prince Mohammed Bin Fahd University,,,26.3596413,50.1883584,,,,Khobar
McCafé,3.4,5,restaurants,Prince Mohammed Bin Fahd University,,,26.3596413,50.1883584,,,,Khobar
Maestro Pizza,4.4,262,restaurants,Prince Mohammed Bin Fahd University,,,26.360022,50.189561,,,,Khobar
Shawarmer,4.4,1091,restaurants,Prince Mohammed Bin Fahd University,,,26.359571,50.188363,,,,Khobar
Anoosh,4.7,146,restaurants,Prince Mohammed Bin Fahd University,,,26.359667,50.188861,,,,Khobar
Signature,4.6,477,restaurants,Prince Mohammed Bin Fahd University,,,26.359589,50.188653,,,,Khobar
Dunkin Donuts,4.3,279,restaurants,Prince Mohammed Bin Fahd University,,,26.35946635,50.1883766,,,,Khobar
Shawarma Hlayel,4.0,547,restaurants,Prince Mohammed Bin Fahd University,,,26.359881,50.189568,,,,Khobar
Cinnabon,4.1,625,restaurants,Prince Mohammed Bin Fahd University,,,26.35986190785392,50.18970035216692,,,,Khobar
Al-Omda Restaurant 1,3.7,43,restaurants,Dhahran Sports Club,,,26.271033,50.212861,,,,Dhahran
RASK,0.0,0,restaurants,Dhahran Sports Club,,,26.29068135810856,50.216357694689,,,,Dhahran
THE 3RD PLACE,0.0,0,restaurants,Dhahran Sports Club,,,26.29939080074052,50.21519207915058,,,,Dhahran
Om Elhamm,4.5,102,restaurants,Dhahran Sports Club,,,26.2655577,50.2104625,,,,Dhahran
Sikkat Karak,4.4,503,restaurants,Dhahran Sports Club,,,26.3007793,50.2148868,,,,Dhahran
Tea Creations,1.0,2,restaurants,Dhahran Sports Club,,,26.3014946,50.2149064,,,,Dhahran
AlMarsah Sea Food,4.5,63,restaurants,Dhahran Sports Club,,,26.2882266,50.21682809999999,,,,Dhahran
SHATIRATI,4.8,27,restaurants,Dhahran Sports Club,,,26.3354199,50.13155109999999,,,,Dhahran
LEE sweet,3.7,7,restaurants,Dhahran Sports Club,,,26.3020759,50.2149069,,,,Dhahran
Aljud  Al Iraqi,3.2,6,restaurants,Dhahran Sports Club,,,26.28647709759047,50.21682104802227,,,,Dhahran
Sucre de Nada,4.6,61,restaurants,Tamimi Markets Khobar,,,26.3149964,50.2122329,,,,Khobar
Burger Station,5.0,9,restaurants,Tamimi Markets Khobar,,,26.31476795,50.2100221,,,,Khobar
Dolma Mama,4.6,56,restaurants,Tamimi Markets Khobar,,,26.314547,50.210099,,,,Khobar
Labnah and Mansaf,3.5,26,restaurants,Tamimi Markets Khobar,,,26.31448749999999,50.2101503,,,,Khobar
Bab Bw Khawkha,4.2,159,restaurants,Tamimi Markets Khobar,,,26.314322,50.209792,,,,Khobar
Al Rawaq Al Shabi,4.1,187,restaurants,Tamimi Markets Khobar,,,26.31427145,50.20959175,,,,Khobar
Lucca Steak House,4.5,67,restaurants,Tamimi Markets Khobar,,,26.314482,50.216384,,,,Khobar
CAVO,4.5,84,restaurants,Tamimi Markets Khobar,,,26.31414,50.216981,,,,Khobar
Qishtya,4.4,114,restaurants,Jubail Industrial City,,,26.999505,49.6612063,,,,Jubail
PocoDor,4.8,37,restaurants,Jubail Industrial City,,,26.999505,49.6612063,,,,Jubail
Mamola,4.5,692,restaurants,Jubail Industrial City,,,26.999505,49.6612063,,,,Jubail
Zad Alsultan,4.3,1317,restaurants,Jubail Industrial City,,,26.9978246,49.6604794,,,,Jubail
Abu Hilal Restaurants,4.3,373,restaurants,Jubail Industrial City,,,27.011135,49.6609541,,,,Jubail
Kan Zamman,4.2,351,restaurants,Jubail Industrial City,,,27.00661896993138,49.66260883068847,,,,Jubail
Al Qana`a  Restaurant,4.0,54,restaurants,Jubail Industrial City,,,27.0114228078485,49.66104449001914,,,,Jubail
Royal Malabar,4.3,114,restaurants,Jubail Industrial City,,,27.008051,49.662911,,,,Jubail
Cake House,4.8,41,restaurants,Jubail Industrial City,,,26.988838,49.646036,,,,Jubail
Liqimat And Heal,4.6,179,restaurants,Jubail Industrial City,,,26.9888501,49.6485786,,,,Jubail
1/2 Balady,4.4,15,restaurants,Jubail Industrial City,,,26.9894568,49.6516392,,,,Jubail
Jollibee,4.6,156,restaurants,Jubail Industrial City,,,27.013355,49.66117,,,,Jubail
Meat at Tony’s,4.0,71,restaurants,Prince Mohammed Bin Fahd University,,,26.4350205,50.1171931,,,,Khobar
Goat Diner,4.5,600,restaurants,Prince Mohammed Bin Fahd University,,,26.331113,50.161831,,,,Khobar
Sofret Alkhos,4.4,139,restaurants,Prince Mohammed Bin Fahd University,,,26.4351875,50.1173125,,,,Khobar
22 Coffee,4.5,91,restaurants,Prince Mohammed Bin Fahd University,,,26.378085,50.103728,,,,Khobar
Kunafa kareema,4.8,112,restaurants,Prince Mohammed Bin Fahd University,,,26.40323859217301,50.10183997301635,,,,Khobar
Hazel,4.4,20,restaurants,Prince Mohammed Bin Fahd University,,,26.4049375,50.1020625,,,,Khobar
YeYe Burger,4.2,235,restaurants,Prince Mohammed Bin Fahd University,,,26.4350012859443,50.11682831957399,,,,Khobar
Sikkat Karak,4.5,122,restaurants,Prince Mohammed Bin Fahd University,,,26.4034452,50.1017756,,,,Khobar
THE CLUB CL*B,4.3,81,restaurants,Prince Mohammed Bin Fahd University,,,26.4034452,50.1017756,,,,Khobar
Yoo pasta,4.4,331,restaurants,Prince Mohammed Bin Fahd University,,,26.4034452,50.1017756,,,,Khobar
SI Pizza,4.3,240,restaurants,Prince Mohammed Bin Fahd University,,,26.4034452,50.1017756,,,,Khobar
GHDAQ,0.0,0,restaurants,Prince Mohammed Bin Fahd University,,,26.4383174,50.11545639999999,,,,Khobar
Different sweet,3.0,2,restaurants,Prince Mohammed Bin Fahd University,,,26.4383174,50.11545639999999,,,,Khobar
Choco Flakes,4.9,25,restaurants,Prince Mohammed Bin Fahd University,,,26.4383174,50.11545639999999,,,,Khobar
Bastah Karak,4.4,395,restaurants,Prince Mohammed Bin Fahd University,,,26.451216,50.131484,,,,Khobar
Dime,0.0,0,restaurants,Prince Mohammed Bin Fahd University,,,26.43829645743744,50.11534431719665,,,,Khobar
Kenaz,0.0,0,restaurants,Prince Mohammed Bin Fahd University,,,26.4382148,50.1152263,,,,Khobar
Arena,4.4,9,restaurants,Prince Mohammed Bin Fahd University,,,26.43833178649962,50.11532727672117,,,,Khobar
twenty5,0.0,0,restaurants,Prince Mohammed Bin Fahd University,,,26.43832694727941,50.11530177605744,,,,Khobar
Glamour Chocolate,0.0,0,restaurants,Prince Mohammed Bin Fahd University,,,26.4383481,50.11531859999999,,,,Khobar
Youme Grape Leaves,4.5,150,restaurants,Al Khobar Promenade,,,26.365138,50.070104,,,,Khobar
Nagwa Azouz,0.0,0,restaurants,Al Khobar Promenade,,,26.36043147005941,50.0684463402529,,,,Khobar
Burgerizzr,4.4,523,restaurants,Al Khobar Promenade,,,26.382594,50.178344,,,,Khobar
Nana Toot,3.2,35,restaurants,Al Khobar Promenade,,,26.365789,50.070168,,,,Khobar
Pizza Hut,4.1,189,restaurants,Al Khobar Promenade,,,26.3663125,50.07031250000001,,,,Khobar
Pizzarific,4.1,86,restaurants,Al Khobar Promenade,,,26.3984051,50.104303,,,,Khobar
SUBWAY,4.0,584,restaurants,Al Khobar Promenade,,,26.3658463,50.0698763,,,,Khobar
Baba Khabbaz,4.5,327,restaurants,Al Khobar Promenade,,,26.398536,50.104102,,,,Khobar
I Wish Burger,3.7,38,restaurants,Al Khobar Promenade,,,26.39883,50.1043054,,,,Khobar
Luxury Bakery,4.2,99,restaurants,Al Khobar Promenade,,,26.398805,50.10412,,,,Khobar
Mazaya Al Mukhtas,3.6,71,restaurants,Aramco Residential Compound,,,26.2948317,50.2173351,,,,Dhahran
Shajarat Al Durr,4.4,430,restaurants,Aramco Residential Compound,,,26.293304,50.21785,,,,Dhahran
bl halib,4.5,76,restaurants,Aramco Residential Compound,,,26.2939375,50.2176875,,,,Dhahran
Bostani,4.9,37,restaurants,Aramco Residential Compound,,,26.30203542817953,50.21436635483933,,,,Dhahran
Sherba,4.3,215,restaurants,Aramco Residential Compound,,,26.29751326649062,50.21666138806454,,,,Dhahran
Starbucks®,4.5,246,restaurants,Aramco Residential Compound,,,26.3354199,50.13155109999999,,,,Dhahran
Tanoreen Restaurant,4.3,7,restaurants,Aramco Residential Compound,,,26.2925283,50.2185544,,,,Dhahran
Mafroomah,4.4,236,restaurants,Prince Mohammed Bin Fahd University,,,26.3261023,50.2132997,,,,Khobar
Camel Step,4.8,67,restaurants,Prince Mohammed Bin Fahd University,,,26.3261023,50.2132997,,,,Khobar
One Thousand Nights Restauran,5.0,2,restaurants,Prince Mohammed Bin Fahd University,,,26.4234125,50.09275590000001,,,,Khobar
THE,0.0,0,restaurants,Prince Mohammed Bin Fahd University,,,26.3261013,50.2141446,,,,Khobar
Jarful,4.7,10,restaurants,Prince Mohammed Bin Fahd University,,,26.4554513,50.1189054,,,,Khobar
Shawarmetna,4.0,55,restaurants,Prince Mohammed Bin Fahd University,,,26.4555233399021,50.11895904418031,,,,Khobar
Leos,4.8,6,restaurants,Prince Mohammed Bin Fahd University,,,26.3946684,50.086357,,,,Khobar
MARVAT,4.8,32,restaurants,Prince Mohammed Bin Fahd University,,,26.3946684,50.086357,,,,Khobar
ABC DOUNUTS,4.6,41,restaurants,Prince Mohammed Bin Fahd University,,,26.3946684,50.086357,,,,Khobar
Trumbah,4.0,48,restaurants,Prince Mohammed Bin Fahd University,,,26.3946684,50.086357,,,,Khobar
jury,0.0,0,restaurants,Prince Mohammed Bin Fahd University,,,26.3946684,50.086357,,,,Khobar
YUM-A-SAMA SUSHI,4.1,226,restaurants,Prince Mohammed Bin Fahd University,,,26.3946684,50.086357,,,,Khobar
Queen BAKERY SWEET,4.5,112,restaurants,Al Khobar Promenade,,,26.3905222,50.06628469999999,,,,Khobar
CORE COFFEE & ROASTERY,3.9,21,restaurants,Al Khobar Promenade,,,26.3248122,50.2068674,,,,Khobar
Shawarma Bread Restaurant,4.5,145,restaurants,Al Khobar Promenade,,,26.3896836,50.0654579,,,,Khobar
Meat at Tony’s,4.3,85,restaurants,Al Khobar Promenade,,,26.3168886,50.20373309999999,,,,Khobar
Nathri Al Sharqia,4.5,380,restaurants,Al Khobar Promenade,,,26.38992410000001,50.0654997,,,,Khobar
The Kingdom Of Pastries,4.6,89,restaurants,Al Khobar Promenade,,,26.30501,50.196654,,,,Khobar
Foil,4.1,43,restaurants,Al Khobar Promenade,,,26.3167154,50.20398219999999,,,,Khobar
O Burger,4.4,55,restaurants,Al Khobar Promenade,,,26.316811,50.204045,,,,Khobar
AL BAHAR,4.6,25,restaurants,Al Khobar Promenade,,,26.2898163,50.1812688,,,,Khobar
MASKOB,4.2,32,restaurants,Al Khobar Promenade,,,26.4004271,50.075573,,,,Khobar
Nab,5.0,1,restaurants,Al Khobar Promenade,,,26.32514708541869,50.20779189999999,,,,Khobar
Kiin,4.5,297,restaurants,Al Khobar Promenade,,,26.3798863,50.0575955,,,,Khobar
Almaknoon,2.4,9,restaurants,Al Khobar Promenade,,,26.3571356,50.0760426,,,,Khobar
Yofe,0.0,0,restaurants,Al Khobar Promenade,,,26.36080162329246,50.07692837091674,,,,Khobar
Quiz,4.8,8,restaurants,Al Khobar Promenade,,,26.369473,50.080788,,,,Khobar
Mr Baker,4.0,183,restaurants,Al Khobar Promenade,,,26.3443106,50.18539939999999,,,,Khobar
Saturn,3.4,8,restaurants,Al Khobar Promenade,,,26.3449036,50.18542139999999,,,,Khobar
Applebee's,4.3,230,restaurants,Al Khobar Promenade,,,26.310426,50.16881,,,,Khobar
ONDA Coffee,4.8,8,restaurants,Al Khobar Promenade,,,26.34419041772804,50.18545304418029,,,,Khobar
Burger Fuel,4.4,387,restaurants,Al Khobar Promenade,,,26.31046,50.16893,,,,Khobar
Tangle,4.5,157,restaurants,Al Khobar Promenade,,,26.3444341,50.18568639999999,,,,Khobar
Hathbah,4.7,48,restaurants,Al Khobar Promenade,,,26.31008710724988,50.1690703531836,,,,Khobar
Leaf,4.0,4,restaurants,Al Khobar Promenade,,,26.31011184431078,50.16918284900986,,,,Khobar
Raeeha,3.6,9,restaurants,East Dammam Al Adamah,,,26.42023201744477,50.1157850509262,,,,Dammam
pave chocolatier,0.0,0,restaurants,East Dammam Al Adamah,,,26.42267548479686,50.09313913624572,,,,Dammam
The Leader Restaurant,4.6,11,restaurants,East Dammam Al Adamah,,,26.4308717899165,50.07925295337294,,,,Dammam
Abu El Tayeb Restaurant,4.3,227,restaurants,East Dammam Al Adamah,,,26.440808,50.071024,,,,Dammam
LEE SWEET,0.0,0,restaurants,East Dammam Al Adamah,,,26.4225319,50.09281920000001,,,,Dammam
Taka Khana,4.1,55,restaurants,East Dammam Al Adamah,,,26.4208526,50.0977263,,,,Dammam
PARTY BOX,4.4,256,restaurants,East Dammam Al Adamah,,,26.41881538324649,50.11491656627045,,,,Dammam
Sendebad Pastries,4.5,336,restaurants,East Dammam Al Adamah,,,26.41881,50.11506,,,,Dammam
Kutlet,3.9,92,restaurants,East Dammam Al Adamah,,,26.4215047,50.0908957,,,,Dammam
Cake House,4.5,17,restaurants,East Dammam Al Adamah,,,26.43001381619805,50.07745973130015,,,,Dammam
Laiqer Cookies,4.4,9,restaurants,East Dammam Al Adamah,,,26.42141362040472,50.09094211349374,,,,Dammam
Remal Aws,3.0,6,restaurants,Al Waha District,,,26.3957631,50.0176832,,,,Dammam
Enab Beirut,5.0,4,restaurants,Al Waha District,,,26.366694,50.17734680000001,,,,Dammam
Spark,4.1,84,restaurants,Al Waha District,,,26.3546121,50.07128230000001,,,,Dammam
Tgdeemat w Logimaat,5.0,1,restaurants,Al Waha District,,,26.4780593,50.0065369,,,,Dammam
CAYK,4.9,9,restaurants,Al Waha District,,,26.3488197,50.1343512,,,,Dammam
Reef Chocolate,0.0,0,restaurants,Al Waha District,,,26.3488197,50.1343512,,,,Dammam
Al Taj Al Bukhari Restaurant,4.1,24,restaurants,Al Waha District,,,26.47162308562248,50.00413930370482,,,,Dammam
Rihantan,4.1,28,restaurants,Al Waha District,,,26.4203974,50.0033902,,,,Dammam
Fruit Farm Juices,3.0,10,restaurants,Al Waha District,,,26.421734,50.002672,,,,Dammam
Hello Sigdang,4.5,2,restaurants,Al Waha District,,,26.3631763,50.1773407,,,,Dammam
Sandwich Faqeer,4.4,94,restaurants,Al Waha District,,,26.3630443,50.17752160000001,,,,Dammam
Bogsha Visitor,5.0,2,restaurants,Central Khobar Area,,,26.2006389,50.2047654,,,,Khobar
My Cakes,4.5,8,restaurants,Central Khobar Area,,,26.35972421359551,50.09335775952452,,,,Khobar
Oriental Foods Restaurant,3.8,9,restaurants,Central Khobar Area,,,26.36535983352711,50.0949941181923,,,,Khobar
Rzon Luqaimat and pancake,4.1,113,restaurants,Central Khobar Area,,,26.36528930917753,50.09454961103057,,,,Khobar
One Million,4.9,25,restaurants,Central Khobar Area,,,26.366907,50.093658,,,,Khobar
Fit corner,3.7,34,restaurants,Central Khobar Area,,,26.381584,50.103519,,,,Khobar
Harmony Food,4.5,185,restaurants,Central Khobar Area,,,26.381584,50.103519,,,,Khobar
Juice Time,4.6,145,restaurants,Central Khobar Area,,,26.38207,50.103483,,,,Khobar
Mugalat Al Fareej,4.4,265,restaurants,Central Khobar Area,,,26.400994,50.116447,,,,Khobar
Just Diet,4.6,130,restaurants,Central Khobar Area,,,26.1829659,50.18433150000001,,,,Khobar
Steak House Burger,4.8,8,restaurants,Dhahran Sports Club,,,26.2985625,50.2228125,,,,Dhahran
Steak House,4.3,48,restaurants,Dhahran Sports Club,,,26.2985625,50.2228125,,,,Dhahran
Beit Misk,4.1,203,restaurants,Dhahran Sports Club,,,26.3463262,50.1450837,,,,Dhahran
Piatto,4.3,54,restaurants,Dhahran Sports Club,,,26.298657,50.222962,,,,Dhahran
Curry Club,3.3,85,restaurants,Dhahran Sports Club,,,26.2990625,50.2229375,,,,Dhahran
Lamod Coffee & More,3.2,4,restaurants,Dhahran Sports Club,,,26.336438,50.197056,,,,Dhahran
Lava Sweets,4.5,18,restaurants,Dhahran Sports Club,,,26.34403940749544,50.18138538875292,,,,Dhahran
